Customer,Route,VehicleClass,SourceVehicleLabel,LineType,BillingType,PricingBasis,Rate,Currency,ValidFrom,ValidTo,SourceReference,Status
"iMile","INSIDE RIYADH → INSIDE RIYADH","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",545,"SAR","","","Primary Row 307","ACTIVE_CANDIDATE"
"iMile","INSIDE RIYADH → INSIDE RIYADH","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",1050,"SAR","","","Primary Row 308","ACTIVE_CANDIDATE"
"iMile","JEDDAH DISTRIBUTION CENTRE → DAMMAM RDC","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",3325,"SAR","","","Primary Row 309","ACTIVE_CANDIDATE"
"iMile","JEDDAH DISTRIBUTION CENTRE → HAIL RDC","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",2099,"SAR","","","Primary Row 310","ACTIVE_CANDIDATE"
"iMile","JEDDAH DISTRIBUTION CENTRE → HAIL RDC","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",3350,"SAR","","","Primary Row 311","ACTIVE_CANDIDATE"
"iMile","JEDDAH DISTRIBUTION CENTRE → KHAMIS MUSHAIT DISTRIBUTION CENTRE","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",1845,"SAR","","","Primary Row 312","ACTIVE_CANDIDATE"
"iMile","JEDDAH DISTRIBUTION CENTRE → KHAMIS MUSHAIT DISTRIBUTION CENTRE","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",3300,"SAR","","","Primary Row 313","ACTIVE_CANDIDATE"
"iMile","JEDDAH DISTRIBUTION CENTRE → MACCA STATION","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",649,"SAR","","","Primary Row 314","ACTIVE_CANDIDATE"
"iMile","JEDDAH DISTRIBUTION CENTRE → MACCA STATION","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",1250,"SAR","","","Primary Row 315","ACTIVE_CANDIDATE"
"iMile","JEDDAH DISTRIBUTION CENTRE → MECCA AL-HUJJ STATION","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",750,"SAR","","","Primary Row 316","ACTIVE_CANDIDATE"
"iMile","JEDDAH DISTRIBUTION CENTRE → MECCA AL-HUJJ STATION","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",1350,"SAR","","","Primary Row 317","ACTIVE_CANDIDATE"
"iMile","JEDDAH DISTRIBUTION CENTRE → TAIF STATION","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",879,"SAR","","","Primary Row 318","ACTIVE_CANDIDATE"
"iMile","JEDDAH DISTRIBUTION CENTRE → TAIF STATION","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",1600,"SAR","","","Primary Row 319","ACTIVE_CANDIDATE"
"iMile","JEDDAH DISTRIBUTION CENTRE → MADINA STATION","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",1130,"SAR","","","Primary Row 320","ACTIVE_CANDIDATE"
"iMile","JEDDAH DISTRIBUTION CENTRE → MADINA STATION","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",1650,"SAR","","","Primary Row 321","ACTIVE_CANDIDATE"
"iMile","JEDDAH DISTRIBUTION CENTRE → RIYADH CENTRE","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",2550,"SAR","","","Primary Row 322","ACTIVE_CANDIDATE"
"iMile","JEDDAH DISTRIBUTION CENTRE → TAIF STATION","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",789,"SAR","","","Primary Row 323","ACTIVE_CANDIDATE"
"iMile","JEDDAH DISTRIBUTION CENTRE → TAIF STATION","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",1450,"SAR","","","Primary Row 324","ACTIVE_CANDIDATE"
"iMile","JEDDAH DISTRIBUTION CENTRE → YANBU STATION","5 TON","5M-5TON","ROUND_TRIP","EXTRA","",930,"SAR","","","Primary Row 325","ACTIVE_CANDIDATE"
"iMile","JEDDAH DISTRIBUTION CENTRE → YANBU STATION","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",1100,"SAR","","","Primary Row 326","ACTIVE_CANDIDATE"
"iMile","JEDDAH DISTRIBUTION CENTRE → RABIGH STATION","5 TON","5M-5TON","ROUND_TRIP","EXTRA","",680,"SAR","","","Primary Row 327","ACTIVE_CANDIDATE"
"iMile","JEDDAH DISTRIBUTION CENTRE → RABIGH STATION","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",790,"SAR","","","Primary Row 328","ACTIVE_CANDIDATE"
"iMile","KHAMIS MUSHAIT DISTIBUTION CENTRE → BSH DS02","5 TON","5M-5TON","ROUND_TRIP","EXTRA","",770,"SAR","","","Primary Row 329","ACTIVE_CANDIDATE"
"iMile","KHAMIS MUSHAIT DISTIBUTION CENTRE → BSH DS02","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",965,"SAR","","","Primary Row 330","ACTIVE_CANDIDATE"
"iMile","KHAMIS MUSHAIT DISTIBUTION CENTRE → NAJRAN STATION","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",1750,"SAR","","","Primary Row 331","ACTIVE_CANDIDATE"
"iMile","KHAMIS MUSHAIT DISTIBUTION CENTRE → JAZAN STATION","5 TON","5M-5TON","ROUND_TRIP","EXTRA","",879,"SAR","","","Primary Row 332","ACTIVE_CANDIDATE"
"iMile","KHAMIS MUSHAIT DISTIBUTION CENTRE → JAZAN STATION","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",1219,"SAR","","","Primary Row 333","ACTIVE_CANDIDATE"
"iMile","KHAMIS MUSHAIT DISTIBUTION CENTRE → ABHA STATION","5 TON","5M-5TON","ROUND_TRIP","EXTRA","",520,"SAR","","","Primary Row 334","ACTIVE_CANDIDATE"
"iMile","KHAMIS MUSHAIT DISTIBUTION CENTRE → ABHA STATION","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",624,"SAR","","","Primary Row 335","ACTIVE_CANDIDATE"
"iMile","KHAMIS MUSHAIT DISTIBUTION CENTRE → AL QUNFUDHAH STATION","5 TON","5M-5TON","ROUND_TRIP","EXTRA","",838,"SAR","","","Primary Row 336","ACTIVE_CANDIDATE"
"iMile","KHAMIS MUSHAIT DISTIBUTION CENTRE → AL QUNFUDHAH STATION","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",1130,"SAR","","","Primary Row 337","ACTIVE_CANDIDATE"
"iMile","KHAMIS MUSHAIT DISTIBUTION CENTRE → BSH DS02","5 TON","5M-5TON","ROUND_TRIP","EXTRA","",805,"SAR","","","Primary Row 338","ACTIVE_CANDIDATE"
"iMile","KHAMIS MUSHAIT DISTIBUTION CENTRE → BSH DS02","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",1065,"SAR","","","Primary Row 339","ACTIVE_CANDIDATE"
"iMile","KHAMIS MUSHAIT DISTIBUTION CENTRE → JAZAN STATION","5 TON","5M-5TON","ROUND_TRIP","EXTRA","",857,"SAR","","","Primary Row 340","ACTIVE_CANDIDATE"
"iMile","KHAMIS MUSHAIT DISTIBUTION CENTRE → JAZAN STATION","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",1165,"SAR","","","Primary Row 341","ACTIVE_CANDIDATE"
"iMile","KHAMIS MUSHAIT DISTIBUTION CENTRE → JAZAN STATION","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",1750,"SAR","","","Primary Row 342","ACTIVE_CANDIDATE"
"iMile","KHAMIS MUSHAIT DISTIBUTION CENTRE → MUHAYIL STATION","5 TON","5M-5TON","ROUND_TRIP","EXTRA","",567,"SAR","","","Primary Row 343","ACTIVE_CANDIDATE"
"iMile","KHAMIS MUSHAIT DISTIBUTION CENTRE → MUHAYIL STATION","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",775,"SAR","","","Primary Row 344","ACTIVE_CANDIDATE"
"iMile","KHAMIS MUSHAIT DISTIBUTION CENTRE → SAMTAH STATION","5 TON","5M-5TON","ROUND_TRIP","EXTRA","",930,"SAR","","","Primary Row 345","ACTIVE_CANDIDATE"
"iMile","KHAMIS MUSHAIT DISTIBUTION CENTRE → SAMTAH STATION","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",1340,"SAR","","","Primary Row 346","ACTIVE_CANDIDATE"
"iMile","KHAMIS MUSHAIT DISTIBUTION CENTRE → SARAT ABIDAH STATION","5 TON","5M-5TON","ROUND_TRIP","EXTRA","",580,"SAR","","","Primary Row 347","ACTIVE_CANDIDATE"
"iMile","KHAMIS MUSHAIT DISTIBUTION CENTRE → SARAT ABIDAH STATION","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",779,"SAR","","","Primary Row 348","ACTIVE_CANDIDATE"
"iMile","KHAMIS MUSHAIT DISTIBUTION CENTRE → SBY DS01","5 TON","5M-5TON","ROUND_TRIP","EXTRA","",838,"SAR","","","Primary Row 349","ACTIVE_CANDIDATE"
"iMile","KHAMIS MUSHAIT DISTIBUTION CENTRE → SBY DS01","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",1179,"SAR","","","Primary Row 350","ACTIVE_CANDIDATE"
"iMile","MADINA STATION → MADINA UHUD STATION","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",545,"SAR","","","Primary Row 351","ACTIVE_CANDIDATE"
"iMile","MADINA STATION → MADINA UHUD STATION","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",1290,"SAR","","","Primary Row 352","ACTIVE_CANDIDATE"
"iMile","MADINA STATION → MADINA RABIGH STATION","5 TON","5M-5TON","ROUND_TRIP","EXTRA","",685,"SAR","","","Primary Row 353","ACTIVE_CANDIDATE"
"iMile","MADINA STATION → MADINA RABIGH STATION","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",970,"SAR","","","Primary Row 354","ACTIVE_CANDIDATE"
"iMile","MADINA STATION → MADINA YANBU STATION","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",915,"SAR","","","Primary Row 355","ACTIVE_CANDIDATE"
"iMile","NAJRAN STATION → SHARURAH","5 TON","5M-5TON","ROUND_TRIP","EXTRA","",950,"SAR","","","Primary Row 356","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → AL BAHAH STATION","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",2090,"SAR","","","Primary Row 357","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → AL BAHAH STATION","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",2950,"SAR","","","Primary Row 358","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → AL KHARJ STATION","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",610,"SAR","","","Primary Row 359","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → AR RASS STATION","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",1079,"SAR","","","Primary Row 360","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → AZ ZULFI STATION","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",819,"SAR","","","Primary Row 361","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → BISHA STATION","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",1975,"SAR","","","Primary Row 362","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → BISHA STATION","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",3250,"SAR","","","Primary Row 363","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → BURAIDAH STATION","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",1015,"SAR","","","Primary Row 364","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → BURAIDAH STATION","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",1610,"SAR","","","Primary Row 365","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → DAMMAM RDC","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",1650,"SAR","","","Primary Row 366","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → DUWADIMI STATION","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",1015,"SAR","","","Primary Row 367","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → HAFER AL BATIN STATION","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",1249,"SAR","","","Primary Row 368","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → HAIL DC","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",2800,"SAR","","","Primary Row 369","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → HOFUF STATION","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",889,"SAR","","","Primary Row 370","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → HOFUF STATION","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",1550,"SAR","","","Primary Row 371","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → JAZAN STATION","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",3150,"SAR","","","Primary Row 372","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → JED NAKHEEL STATION","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",2650,"SAR","","","Primary Row 373","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → JEDAH DISPATCH STATION","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",2650,"SAR","","","Primary Row 374","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → JEDDAH DISTRIBUTION CENTRE","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",2650,"SAR","","","Primary Row 375","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → JEDDAH KHUMRAH STATION","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",2650,"SAR","","","Primary Row 376","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → JEDDAH STATION","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",2650,"SAR","","","Primary Row 377","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → KHAMIS MUSHAIT DISTRIBUTION CENTRE","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",3450,"SAR","","","Primary Row 378","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → MACCA STATION","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",2550,"SAR","","","Primary Row 379","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → MECCA AL-HUJJ STATION","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",2950,"SAR","","","Primary Row 380","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → MADINA STATION","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",2950,"SAR","","","Primary Row 381","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → MADINA UHUD STATION","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",3250,"SAR","","","Primary Row 382","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → MADINA UHUD STATION","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",2950,"SAR","","","Primary Row 383","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → MECCA AL-HUJJ STATION","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",2650,"SAR","","","Primary Row 384","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → NAJRAN STATION","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",1950,"SAR","","","Primary Row 385","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → NAJRAN STATION","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",3500,"SAR","","","Primary Row 386","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → TABUK STATION","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",4600,"SAR","","","Primary Row 387","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → TAIF STATION","20 TON","13.5M-20TON","ROUND_TRIP","EXTRA","",2450,"SAR","","","Primary Row 388","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → WADI AD DAWASIR STATION","5 TON","5M-5TON","ROUND_TRIP","EXTRA","",1128,"SAR","","","Primary Row 389","ACTIVE_CANDIDATE"
"iMile","RIYADH CENTRE → WADI AD DAWASIR STATION","10 TON","6.5M-10TON","ROUND_TRIP","EXTRA","",1375,"SAR","","","Primary Row 390","ACTIVE_CANDIDATE"
"iMile","KING KHALID INTERNATIONAL AIRPORT → CENTRAL DISTRIBUTION CENTRE","10 TON","6.5M-10TON","SINGLE_TRIP","EXTRA","",400,"SAR","","","Primary Row 391","ACTIVE_CANDIDATE"
"iMile","KING KHALID INTERNATIONAL AIRPORT → CENTRAL DISTRIBUTION CENTRE","20 TON","13.5M-20TON","SINGLE_TRIP","EXTRA","",800,"SAR","","","Primary Row 392","ACTIVE_CANDIDATE"
"iMile","KING FAHD INTERNATIONAL AIRPORT → DAMMAM DISTRIBUTION CENTRE","10 TON","6.5M-10TON","SINGLE_TRIP","EXTRA","",475,"SAR","","","Primary Row 393","ACTIVE_CANDIDATE"
"iMile","KING FAHD INTERNATIONAL AIRPORT → DAMMAM DISTRIBUTION CENTRE","20 TON","13.5M-20TON","SINGLE_TRIP","EXTRA","",800,"SAR","","","Primary Row 394","ACTIVE_CANDIDATE"
"iMile","KING ABDULAZIZ INTERNATIONAL AIRPORT → JEDDAH DISTRIBUTION CENTRE","10 TON","6.5M-10TON","SINGLE_TRIP","EXTRA","",475,"SAR","","","Primary Row 395","ACTIVE_CANDIDATE"
"iMile","KING ABDULAZIZ INTERNATIONAL AIRPORT → JEDDAH DISTRIBUTION CENTRE","20 TON","13.5M-20TON","SINGLE_TRIP","EXTRA","",800,"SAR","","","Primary Row 396","ACTIVE_CANDIDATE"
"iMile","MADINA AIRPORT → MADINA DISTRIBUTION CENTRE","10 TON","6.5M-10TON","SINGLE_TRIP","EXTRA","",475,"SAR","","","Primary Row 397","ACTIVE_CANDIDATE"
"iMile","MADINA AIRPORT → MADINA DISTRIBUTION CENTRE","20 TON","13.5M-20TON","SINGLE_TRIP","EXTRA","",800,"SAR","","","Primary Row 398","ACTIVE_CANDIDATE"
"iMile","KHAMIS MUSHAIT DISTRIBUTION CENTRE → MUHAYIL STATION","10 TON","6.5M-10TON","SINGLE_TRIP","MONTHLY","",499,"SAR","","","Primary Row 399","ACTIVE_CANDIDATE"
"iMile","MADINA STATION → MADINA UHUD STATION","10 TON","6.5M-10TON","SINGLE_TRIP","MONTHLY","",420,"SAR","","","Primary Row 400","ACTIVE_CANDIDATE"
"iMile","RIYADH DISTRIBUTION CENTRE → AL BAHAH STATION","10 TON","6.5M-10TON","SINGLE_TRIP","MONTHLY","",1750,"SAR","","","Primary Row 401","ACTIVE_CANDIDATE"
"Shipa","RIYADH → ABHA","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1700,"SAR","","","Primary Row 402","ACTIVE_CANDIDATE"
"Shipa","RIYADH → ABHA","10 TON","10 TON","SINGLE_TRIP","EXTRA","",2100,"SAR","","","Primary Row 403","ACTIVE_CANDIDATE"
"Shipa","RIYADH → JIZAN","5 TON","5 TON","SINGLE_TRIP","EXTRA","",2550,"SAR","","","Primary Row 404","ACTIVE_CANDIDATE"
"Shipa","RIYADH → JIZAN","10 TON","10 TON","SINGLE_TRIP","EXTRA","",3200,"SAR","","","Primary Row 405","ACTIVE_CANDIDATE"
"Shipa","RIYADH → NAJRAN","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1690,"SAR","","","Primary Row 406","ACTIVE_CANDIDATE"
"Shipa","RIYADH → NAJRAN","10 TON","10 TON","SINGLE_TRIP","EXTRA","",2150,"SAR","","","Primary Row 407","ACTIVE_CANDIDATE"
"Shipa","RIYADH → MAKKAH","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1375,"SAR","","","Primary Row 408","ACTIVE_CANDIDATE"
"Shipa","RIYADH → MAKKAH","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1750,"SAR","","","Primary Row 409","ACTIVE_CANDIDATE"
"Shipa","RIYADH → TAIF","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1350,"SAR","","","Primary Row 410","ACTIVE_CANDIDATE"
"Shipa","RIYADH → TAIF","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1700,"SAR","","","Primary Row 411","ACTIVE_CANDIDATE"
"Shipa","RIYADH → MADINAH","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1600,"SAR","","","Primary Row 412","ACTIVE_CANDIDATE"
"Shipa","RIYADH → MADINAH","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1950,"SAR","","","Primary Row 413","ACTIVE_CANDIDATE"
"Shipa","RIYADH → JEDDAH","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1375,"SAR","","","Primary Row 414","ACTIVE_CANDIDATE"
"Shipa","RIYADH → JEDDAH","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1750,"SAR","","","Primary Row 415","ACTIVE_CANDIDATE"
"Shipa","RIYADH → BURAIADH","5 TON","5 TON","SINGLE_TRIP","EXTRA","",900,"SAR","","","Primary Row 416","ACTIVE_CANDIDATE"
"Shipa","RIYADH → BURAIADH","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1200,"SAR","","","Primary Row 417","ACTIVE_CANDIDATE"
"Shipa","RIYADH → DAMMAM","5 TON","5 TON","SINGLE_TRIP","EXTRA","",900,"SAR","","","Primary Row 418","ACTIVE_CANDIDATE"
"Shipa","RIYADH → DAMMAM","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1200,"SAR","","","Primary Row 419","ACTIVE_CANDIDATE"
"Shipa","RIYADH → RIYADH (LOCAL PER TRIP)","5 TON","5 TON","SINGLE_TRIP","EXTRA","",350,"SAR","","","Primary Row 420","ACTIVE_CANDIDATE"
"Shipa","RIYADH → RIYADH (LOCAL PER TRIP)","10 TON","10 TON","SINGLE_TRIP","EXTRA","",450,"SAR","","","Primary Row 421","ACTIVE_CANDIDATE"
"Shipa","RIYADH AIRPORT → RIYADH LOCAL","5 TON","5 TON","SINGLE_TRIP","EXTRA","",375,"SAR","","","Primary Row 422","ACTIVE_CANDIDATE"
"Shipa","RIYADH AIRPORT → RIYADH LOCAL","10 TON","10 TON","SINGLE_TRIP","EXTRA","",500,"SAR","","","Primary Row 423","ACTIVE_CANDIDATE"
"Shipa","RIYADH → RIYADH (10 HRS)","5 TON","5 TON","SINGLE_TRIP","EXTRA","",500,"SAR","","","Primary Row 424","ACTIVE_CANDIDATE"
"Shipa","RIYADH → RIYADH (10 HRS)","10 TON","10 TON","SINGLE_TRIP","EXTRA","",690,"SAR","","","Primary Row 425","ACTIVE_CANDIDATE"
"Shipa","RIYADH → AL BAHA","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1800,"SAR","","","Primary Row 426","ACTIVE_CANDIDATE"
"Shipa","RIYADH → AL BAHA","10 TON","10 TON","SINGLE_TRIP","EXTRA","",2250,"SAR","","","Primary Row 427","ACTIVE_CANDIDATE"
"Shipa","ABHA → JIZAN","5 TON","5 TON","SINGLE_TRIP","EXTRA","",825,"SAR","","","Primary Row 428","ACTIVE_CANDIDATE"
"Shipa","ABHA → JIZAN","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1275,"SAR","","","Primary Row 429","ACTIVE_CANDIDATE"
"Shipa","ABHA → NAJRAN","5 TON","5 TON","SINGLE_TRIP","EXTRA","",850,"SAR","","","Primary Row 430","ACTIVE_CANDIDATE"
"Shipa","ABHA → NAJRAN","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1300,"SAR","","","Primary Row 431","ACTIVE_CANDIDATE"
"Shipa","DAMMAM → RIYADH","5 TON","5 TON","SINGLE_TRIP","EXTRA","",900,"SAR","","","Primary Row 432","ACTIVE_CANDIDATE"
"Shipa","DAMMAM → RIYADH","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1200,"SAR","","","Primary Row 433","ACTIVE_CANDIDATE"
"Shipa","JEDDAH → RIYADH","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1375,"SAR","","","Primary Row 434","ACTIVE_CANDIDATE"
"Shipa","JEDDAH → RIYADH","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1750,"SAR","","","Primary Row 435","ACTIVE_CANDIDATE"
"Shipa","RIYADH → TAIF-MAKKAH","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1500,"SAR","","","Primary Row 436","ACTIVE_CANDIDATE"
"Shipa","RIYADH → TAIF-MAKKAH","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1950,"SAR","","","Primary Row 437","ACTIVE_CANDIDATE"
"Shipa","RIYADH → TAIF-MAKKAH-JEDDAH","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1700,"SAR","","","Primary Row 438","ACTIVE_CANDIDATE"
"Shipa","RIYADH → TAIF-MAKKAH-JEDDAH","10 TON","10 TON","SINGLE_TRIP","EXTRA","",2050,"SAR","","","Primary Row 439","ACTIVE_CANDIDATE"
"Shipa","RIYADH → HAIL","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1250,"SAR","","","Primary Row 440","ACTIVE_CANDIDATE"
"Shipa","RIYADH → HAIL","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1550,"SAR","","","Primary Row 441","ACTIVE_CANDIDATE"
"Shipa","SUDHAIR → RIYADH","5 TON","5 TON","SINGLE_TRIP","EXTRA","",600,"SAR","","","Primary Row 442","ACTIVE_CANDIDATE"
"Shipa","SUDHAIR → RIYADH","10 TON","10 TON","SINGLE_TRIP","EXTRA","",800,"SAR","","","Primary Row 443","ACTIVE_CANDIDATE"
"Shipa","RIYADH → KHAMIS-NAJRAN","5 TON","5 TON","SINGLE_TRIP","EXTRA","",2400,"SAR","","","Primary Row 444","ACTIVE_CANDIDATE"
"Shipa","RIYADH → KHAMIS-NAJRAN","10 TON","10 TON","SINGLE_TRIP","EXTRA","",2850,"SAR","","","Primary Row 445","ACTIVE_CANDIDATE"
"Shipa","RIYADH → AL AHSA","5 TON","5 TON","SINGLE_TRIP","EXTRA","",850,"SAR","","","Primary Row 446","ACTIVE_CANDIDATE"
"Shipa","RIYADH → AL AHSA","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1175,"SAR","","","Primary Row 447","ACTIVE_CANDIDATE"
"Shipa","RIYADH → TUBARJAL","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1650,"SAR","","","Primary Row 448","ACTIVE_CANDIDATE"
"Shipa","RIYADH → TUBARJAL","10 TON","10 TON","SINGLE_TRIP","EXTRA","",2100,"SAR","","","Primary Row 449","ACTIVE_CANDIDATE"
"Shipa","RUH → JED","5 TON","5 TON","ROUND_TRIP","MONTHLY","",49850,"SAR","","","Primary Row 450","ACTIVE_CANDIDATE"
"Shipa","RUH → JED","5 TON","5 TON","ROUND_TRIP","MONTHLY","",49850,"SAR","","","Primary Row 451","ACTIVE_CANDIDATE"
"RTL","RIYADH → JEDDAH","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1480,"SAR","","","Primary Row 452","ACTIVE_CANDIDATE"
"RTL","RIYADH → JEDDAH","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1675,"SAR","","","Primary Row 453","ACTIVE_CANDIDATE"
"RTL","RIYADH → HAIL","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1250,"SAR","","","Primary Row 454","ACTIVE_CANDIDATE"
"RTL","RIYADH → HAIL","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1550,"SAR","","","Primary Row 455","ACTIVE_CANDIDATE"
"RTL","RIYADH → MAKKAH","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1350,"SAR","","","Primary Row 456","ACTIVE_CANDIDATE"
